class_weight,precision,recall,f1-score,false_positive_rate
1,0.8,0.7714748784440842,0.7854785478547854,0.0003552143375252781
2,0.7060478199718706,0.813614262560778,0.7560240963855421,0.000623863836493932
3,0.6368159203980099,0.8298217179902755,0.7206192821956369,0.0008716183744317263
4,0.5867861142217246,0.8492706645056726,0.6940397350993377,0.0011014629457716252
5,0.6372924648786717,0.8087520259319287,0.7128571428571429,0.0008477384189679027
6,0.5676855895196506,0.8427876823338736,0.6784083496412263,0.0011820577954622102
7,0.6021505376344086,0.8168557536466775,0.6932599724896836,0.0009940031461841414
8,0.5033112582781457,0.8622366288492707,0.6356033452807647,0.001567122077317351
9,0.6713780918727915,0.6158833063209076,0.6424344885883347,0.0005552089645353142
10,0.47001763668430335,0.8638573743922204,0.6087949743003997,0.0017939816542241749
11,0.4590869939707149,0.8638573743922204,0.5995500562429696,0.001874576503914871
12,0.4719710669077758,0.8460291734197731,0.6059199071387116,0.0017432367488634526
13,0.5761024182076814,0.6564019448946515,0.6136363636363636,0.0008895283410296217
14,0.5695121951219512,0.7568881685575365,0.6499652052887961,0.001053703034843867
15,0.4723004694835681,0.8152350081037277,0.5980975029726516,0.001677566871337799
16,0.4193804606830818,0.8557536466774717,0.5628997867803838,0.00218203093051228
17,0.39450222882615155,0.8606158833063209,0.5410086602139582,0.0024327704628830382
18,0.4831591173054588,0.6742301458670988,0.5629228687415426,0.001328322522678449
19,0.3610180843938379,0.873581847649919,0.5109004739336492,0.002847684689068042
20,0.3723849372384937,0.8654781199351702,0.5207215992198927,0.0026864949896868717
21,0.3656207366984993,0.8687196110210696,0.514642342774844,0.00277604482267646
22,0.34238787113076435,0.8784440842787682,0.49272727272727274,0.0031073792047378035
23,0.43601895734597157,0.7455429497568882,0.5502392344497608,0.0017760716876262794
24,0.31422018348623854,0.8881685575364667,0.4642100804743753,0.0035700533418505653
25,0.33540759178593654,0.873581847649919,0.4847122302158273,0.0031879740544283885
