class_weight,precision,recall,f1-score,false_positive_rate
1,0.9953917050691244,0.3500810372771475,0.5179856115107914,2.984994432964072e-06
2,0.9956896551724138,0.37439222042139386,0.5441696113074205,2.984994432964072e-06
3,0.7177777777777777,0.5235008103727715,0.60543580131209,0.0003790942929891017
4,0.9886792452830189,0.4246353322528363,0.5941043083900227,8.954983299003239e-06
5,0.7152317880794702,0.5251215559157212,0.6056074766355141,0.00038506428185514086
6,0.7152317880794702,0.5251215559157212,0.6056074766355141,0.00038506428185514086
7,0.7944162436548223,0.5072933549432739,0.619188921859545,0.0002417845490718662
8,0.7944162436548223,0.5072933549432739,0.619188921859545,0.0002417845490718662
9,0.4674634794156706,0.5705024311183144,0.5138686131386861,0.0011969827676271416
10,0.4354243542435424,0.5737439222042139,0.4951048951048951,0.001370112444740279
11,0.4354243542435424,0.5737439222042139,0.4951048951048951,0.001370112444740279
12,0.4354243542435424,0.5737439222042139,0.4951048951048951,0.001370112444740279
13,0.4354243542435424,0.5737439222042139,0.4951048951048951,0.001370112444740279
14,0.4354243542435424,0.5737439222042139,0.4951048951048951,0.001370112444740279
15,0.4354243542435424,0.5737439222042139,0.4951048951048951,0.001370112444740279
16,0.4354243542435424,0.5737439222042139,0.4951048951048951,0.001370112444740279
17,0.4354243542435424,0.5737439222042139,0.4951048951048951,0.001370112444740279
18,0.4354243542435424,0.5737439222042139,0.4951048951048951,0.001370112444740279
19,0.4354243542435424,0.5737439222042139,0.4951048951048951,0.001370112444740279
20,0.4354243542435424,0.5737439222042139,0.4951048951048951,0.001370112444740279
21,0.20378674638764324,0.6628849270664505,0.3117378048780488,0.004770021103910671
22,0.20378674638764324,0.6628849270664505,0.3117378048780488,0.004770021103910671
23,0.20378674638764324,0.6628849270664505,0.3117378048780488,0.004770021103910671
24,0.20378674638764324,0.6628849270664505,0.3117378048780488,0.004770021103910671
25,0.20378674638764324,0.6628849270664505,0.3117378048780488,0.004770021103910671
26,0.20378674638764324,0.6628849270664505,0.3117378048780488,0.004770021103910671
27,0.20356612184249628,0.6661264181523501,0.3118361153262519,0.004799871048240534
28,0.20136518771331058,0.6693679092382496,0.3095952023988006,0.004889420881230011
29,0.20126705653021443,0.6693679092382496,0.30947920569501686,0.004892405875663086
30,0.19056344480073292,0.6742301458670988,0.29714285714285715,0.005274485163085152
31,0.3657548125633232,0.5850891410048622,0.45012468827930174,0.0018686065150488318
32,0.3657548125633232,0.5850891410048622,0.45012468827930174,0.0018686065150488318
33,0.3657548125633232,0.5850891410048622,0.45012468827930174,0.0018686065150488318
34,0.3657548125633232,0.5850891410048622,0.45012468827930174,0.0018686065150488318
35,0.3657548125633232,0.5850891410048622,0.45012468827930174,0.0018686065150488318
36,0.3657548125633232,0.5850891410048622,0.45012468827930174,0.0018686065150488318
37,0.3657548125633232,0.5850891410048622,0.45012468827930174,0.0018686065150488318
38,0.3657548125633232,0.5850891410048622,0.45012468827930174,0.0018686065150488318
39,0.3657548125633232,0.5850891410048622,0.45012468827930174,0.0018686065150488318
40,0.3657548125633232,0.5850891410048622,0.45012468827930174,0.0018686065150488318
41,0.3657548125633232,0.5850891410048622,0.45012468827930174,0.0018686065150488318
42,0.3657548125633232,0.5850891410048622,0.45012468827930174,0.0018686065150488318
43,0.36511156186612576,0.5834683954619124,0.44915782907049284,0.0018686065150488318
44,0.36511156186612576,0.5834683954619124,0.44915782907049284,0.0018686065150488318
45,0.36511156186612576,0.5834683954619124,0.44915782907049284,0.0018686065150488318
46,0.08434151399930867,0.7909238249594813,0.15242854911760112,0.015814500505956564
47,0.08437067773167359,0.7909238249594813,0.15247617559756288,0.015808530517090635
48,0.08437067773167359,0.7909238249594813,0.15247617559756288,0.015808530517090635
49,0.08668565325738697,0.7893030794165316,0.156214915797915,0.01531600643564801
50,0.08668565325738697,0.7893030794165316,0.156214915797915,0.01531600643564801
51,0.08668565325738697,0.7893030794165316,0.156214915797915,0.01531600643564801
52,0.08668565325738697,0.7893030794165316,0.156214915797915,0.01531600643564801
53,0.08668565325738697,0.7893030794165316,0.156214915797915,0.01531600643564801
54,0.08668565325738697,0.7893030794165316,0.156214915797915,0.01531600643564801
55,0.08668565325738697,0.7893030794165316,0.156214915797915,0.01531600643564801
56,0.08668565325738697,0.7893030794165316,0.156214915797915,0.01531600643564801
57,0.08668565325738697,0.7893030794165316,0.156214915797915,0.01531600643564801
